institution,cz_label,mean_completions,mean_airea_completions,mean_students_enrolled,rural,tribal,pct_airea_completions
Adirondack Community College,"Albany, NY",20.25964912280702,0.5964912280701756,3932.0385964912284,1,2,0.029442327675788024
Aiken Technical College,"Hilton Head Island, SC & Aiken, SC & Bluffton, SC",10.315709969788522,1.2341389728096661,2468.8353474320274,1,2,0.11963684287596996
Aims Community College,"Fort Collins, CO",18.794534412955443,4.201417004048568,5910.8856275303715,0,2,0.22354461737304054
Alabama Southern Community College,"Andalusia, AL & Atmore, AL",21.819047619047616,6.676190476190476,1337.0857142857144,1,2,0.30597992143168923
Alamance Community College,"Burlington, NC",11.574580759046777,2.4227714033539294,4392.281553398056,1,2,0.20931828580143377
Albany Technical College,"Albany, GA",15.533150684931455,4.56493150684927,3402.7671232876805,0,2,0.29388316636094064
Alexandria Technical & Community College,"Alexandria, MN & Fergus Falls, MN",13.348427672955992,3.2440251572327035,2734.8515723270443,1,2,0.24302676215604938
Allan Hancock College,"Santa Barbara, CA",22.414246196403905,3.654218533886577,11167.441908713696,0,2,0.1630310696985586
Allegany College of Maryland,"Cumberland, MD",14.095588235294102,1.2573529411764748,2990.3941176470616,1,2,0.0892018779342727
Allen County Community College,"Parsons, KS & Chanute, KS",7.740521327014215,0.75,2565.210900473935,1,2,0.09689269860707182
Alpena Community College,"Alpena, MI",4.258167330677287,1.6629482071713164,1613.6509960159383,1,2,0.3905314371257493
Alvin Community College,"Houston, TX",17.34033149171269,2.7414364640884,5429.030939226519,0,2,0.15809596635442583
Amarillo College,"Amarillo, TX",16.071571906354425,3.1431438127090345,10285.525752508363,0,2,0.19557164856203574
American River College,"Sacramento, CA",29.903609154929526,5.86795774647889,30034.324383802836,0,2,0.1962290811144973
Angelina College,"Lufkin, TX",11.797116374871255,2.038105046343975,4994.659114315134,1,2,0.17276298559580985
Anne Arundel Community College,"Baltimore, MD",20.865591397849474,1.2379032258064535,14205.857526881773,0,2,0.05932749291419743
Anoka Technical College,"Minneapolis, MN",10.138562091503262,2.883660130718954,1980.4692810457534,0,2,0.28442496132026834
Anoka-Ramsey Community College,"Minneapolis, MN",26.94395796847635,0.2661996497373031,8736.043782837123,0,2,0.009879753006174852
Antelope Valley College,"Los Angeles, CA",19.57603305785114,4.115702479338848,14028.22066115703,0,2,0.2102419048423199
Antelope Valley Community College District,"Los Angeles, CA",26.81039755351681,4.525993883792051,11971.871559633026,0,2,0.16881487395916517
Arapahoe Community College,"Denver, CO",21.032822757111592,1.808533916849016,11494.733041575497,0,2,0.0859862671660425
Arizona Western College,"Yuma, AZ",16.299746514575407,1.8403041825095103,7764.500633713565,1,2,0.11290385288285869
Arkansas Northeastern College,"Blytheville, AR",11.96943231441048,2.0567685589519646,1551.759825327511,1,2,0.17183509668004376
Arkansas State University Mid-South,"Memphis, TN",13.77272727272727,3.4380165289256155,1403.673553719009,0,2,0.24962496249624935
Arkansas State University Three Rivers,"Hot Springs, AR",7.684466019417478,0.6359223300970867,1519.6456310679616,1,2,0.08275426405559053
Arkansas State University-Beebe,"Searcy, AR",19.265705458290427,4.006179196704432,3834.2554067971223,1,2,0.20794355054257777
Arkansas State University-Mountain Home,"Mountain Home, AR",11.851666666666658,1.2666666666666675,1352.618333333333,1,2,0.10687666994796809
Arkansas State University-Newport,"Searcy, AR",15.403963414634143,4.349085365853656,2183.583841463416,1,2,0.2823354774863928
Asheville-Buncombe Technical Community College,"Asheville, NC",12.815618221258138,1.9508315256688378,7270.012292118594,0,2,0.15222297449785613
Ashland Community and Technical College,"Huntington, WV",28.629360465116267,12.168604651162791,3100.4084302325614,0,2,0.4250393460933139
Asnuntuck Community College,NA,11.019108280254782,4.048832271762215,1654.6008492568997,0,2,0.3674373795761084
Athens Technical College,"Athens, GA",13.156365883807135,3.455500618046964,4493.813967861559,0,2,0.2626485648517876
Atlanta Technical College,"Atlanta, GA",15.996723460026171,4.555045871559578,4011.890563564866,0,2,0.2847486788742753
Atlantic Cape Community College,"Trenton, NJ",18.076923076923062,0.2575250836120402,5475.025083612032,1,2,0.01424606845513415
Augusta Technical College,"Augusta, GA",14.372701555869845,4.307637906647815,4311.516265912309,0,2,0.29970968853023777
Austin Community College District,"Austin, TX",22.6703393565446,2.950198325253416,40420.216394887575,0,2,0.13013472268123488
Bakersfield College,"Bakersfield, CA",30.509757539917082,4.2903607332938885,22901.736250739224,0,2,0.14062257714374313
Baltimore City Community College,"Baltimore, MD",9.052499999999995,0.5787500000000003,4872.125,0,2,0.06393261529964106
Barstow Community College,"Los Angeles, CA",11.664634146341465,1.7195121951219519,2847.361788617886,1,2,0.1474124411918453
Barton County Community College,"Great Bend, KS",7.509575923392609,0.8440492476060167,4538.471272229819,1,2,0.1123963931141267
Bates Technical College,"Seattle, WA",8.320053120849934,3.763612217795455,3839.3041168658697,0,2,0.45235434956104986
Baton Rouge Community College,"Baton Rouge, LA",35.42666666666666,7.248333333333332,8294.621666666662,0,2,0.20460105382009786
Bay de Noc Community College,"Marquette, MI",8.520172910662817,0.8904899135446682,2175.275216138331,1,2,0.10451547437848813
Beaufort County Community College,"Washington, NC",8.483193277310953,1.3305322128851542,1744.9817927170868,1,2,0.1568433217764565
Bellevue College,"Seattle, WA",32.46556473829203,1.07346189164371,13055.282828282812,0,2,0.03306463017960683
Bellingham Technical College,"Seattle, WA",11.527582748244722,4.664994984954865,2270.1775325977924,0,2,0.4046811102410168
Belmont College,"Wheeling, WV",6.042592592592588,1.288888888888889,1021.6388888888877,1,2,0.21330064357952822
Belmont Technical College,"Wheeling, WV",9.1125,1.675,2173.175,1,2,0.1838134430727023
Bergen Community College,"Newark, NJ & Jersey City, NJ",37.483516483516496,0.5213675213675198,13856.019536019536,0,2,0.013909247858236379
Berkeley City College,"San Francisco, CA",10.50943396226416,0.16711590296496023,6282.2681940700795,0,2,0.015901513208515055
Berkshire Community College,"Pittsfield, MA",10.957333333333333,0.6453333333333333,2008.1679999999997,1,2,0.05889510829885617
Bevill State Community College,"Birmingham, AL",16.944012441679607,4.936236391912908,3785.295489891136,1,2,0.2913262964662693
Big Bend Community College,"Moses Lake, WA",16.752613240418125,3.975609756097556,1973.6916376306622,1,2,0.2373128119800329
Big Sandy Community and Technical College,"Pikeville, KY",20.335714285714324,7.826190476190456,4070.7404761904872,1,2,0.38484954923310916
Bishop State Community College,"Mobile, AL",14.029469548133578,4.6168958742632595,3261.2789783889957,0,2,0.3290855622461843
Bismarck State College,"Bismarck, ND",13.077526132404186,5.246515679442512,3938.1942508710817,0,2,0.401185639112769
Black Hawk College,"Davenport, IA",13.323636363636357,3.3781818181818206,5320.881212121203,0,2,0.2535480349344981
Black River Technical College,"Jonesboro, AR",13.993640699523054,1.0922098569157377,1806.8028616852168,1,2,0.0780504430811178
Blackhawk Technical College,"Milwaukee, WI",12.326558265582651,2.1612466124661203,2502.201897018971,1,2,0.17533252720677117
Bladen Community College,"Fayetteville, NC",8.563327032136106,1.2344045368620038,1256.7504725897936,1,2,0.14415011037527592
Blinn College,"College Station, TX",25.884476534296027,2.197352587244281,18966.054151624543,1,2,0.08489074848907474
Blinn College District,"College Station, TX",28.160714285714278,1.4285714285714273,18227,1,2,0.05072923272035507
Blue Mountain Community College,"Kennewick, WA",6.927419354838707,0.927419354838711,1802.3131720430113,1,2,0.13387660069848684
Blue Ridge Community College,"Asheville, NC",9.097283950617234,1.5886419753086438,2819.2859259259244,1,2,0.17462816198024217
Blue Ridge Community and Technical College,"Winchester, VA",11.235418875927884,0.5440084835630962,4935.443266171795,0,2,0.0484190655969797
Bluegrass Community and Technical College,"Lexington, KY",35.296694214876034,10.072727272727253,11134.35950413225,0,2,0.2853731063710219
Bossier Parish Community College,"Shreveport, LA",18.557219251336903,1.8171122994652427,6955.603208556155,1,2,0.09791942827502746
Bowling Green Technical College,"Bowling Green, KY",34.03260869565217,10.31521739130435,5378.326086956522,0,2,0.303098051740658
Brazosport College,"Houston, TX",18.626446280991708,9.102479338842985,4150.4479338842975,0,2,0.48868577513532824
Brevard Community College,"Palm Bay, FL & Port St. Lucie, FL",48.728395061728385,2.987654320987653,18006.5,0,2,0.06131238915632124
BridgeValley Community & Technical College,"Charleston, WV",4.50935093509351,1.0605060506050612,1892.0825082508263,0,2,0.23517931202732387
Brightpoint Community College,"Richmond, VA",31.52542372881356,3.2118644067796622,8796.906779661016,0,2,0.10188172043010756
Bristol Community College,"Providence, RI",19.600213219616172,1.1513859275053313,8075.830490405133,0,2,0.058743540930106204
Brookdale Community College,"Long Branch, NJ",38.89458272327964,2.0248901903367504,12695.80966325038,0,2,0.052060982495765136
Brookhaven College,"Dallas, TX",25.579710144927557,3.213250517598346,12816.65838509317,0,2,0.12561715904492107
Broome Community College,"Binghamton, NY",23.39285714285714,2.1071428571428577,6107.085714285714,0,2,0.09007633587786264
Broward College,"Miami, FL",85.40808080808077,3.061279461279457,39139.684848484765,0,2,0.03584297214403415
Brunswick Community College,"Wilmington, NC",10.202898550724647,1.3043478260869577,1590.1195652173913,1,2,0.1278409090909091
Bucks County Community College,"Philadelphia, PA",10.405132192846022,0.5513219284603429,8406.340590979777,0,2,0.0529855765637846
Bunker Hill Community College,"Boston, MA",15.826989619377153,1.097750865051904,12098.901384083027,0,2,0.06935942282466122
Burlington County College,"Trenton, NJ",30.456221198156687,0.6497695852534567,9840.341013824884,1,2,0.02133454380390378
Butler Community College,"Wichita, KS",12.545391061452516,0.61312849162011,8310.139664804487,1,2,0.048872808238240875
Butler County Community College,"Pittsburgh, PA",6.4600371747211875,0.38197026022304786,3377.6923791821623,1,2,0.05912818299525243
Butte College,"Redding, CA & Chico, CA",21.08343265792611,2.7824791418355246,11224.587604290835,1,2,0.1319746735259203
CUNY Borough of Manhattan Community College,"New York, NY",97.35496183206095,3.5286259541984726,23183.27290076337,0,2,0.03624495236601721
CUNY Bronx Community College,"New York, NY",33.944256756756765,2.304054054054055,9670.648648648656,0,2,0.06787758148793233
CUNY Hostos Community College,"New York, NY",33.281407035175874,1.3718592964824117,6564.896984924624,0,2,0.041219990940661325
CUNY Kingsborough Community College,"New York, NY",54.0407166123779,3.39087947882736,16575.853420195435,0,2,0.06274675265965453
CUNY LaGuardia Community College,"New York, NY",59.99044585987263,5.976114649681533,17779.283439490446,0,2,0.09961777353081706
CUNY Queensborough Community College,"New York, NY",48.356655290102324,3.897610921501698,13666.489761092153,0,2,0.08060133394501881
CUNY Stella and Charles Guttman Community College,"New York, NY",25.6,0.024999999999999994,981.675,0,2,9.765624999999998e-4
Cabrillo College,"San Jose, CA",17.622996515679425,1.3170731707317076,11976.423693379782,0,2,0.0747360512475781
Caldwell Community College and Technical Institute,"Hickory, NC",15.033333333333346,1.3641025641025661,3928.7602564102563,0,2,0.09073852976292007
Camden County College,"Trenton, NJ",19.28755364806865,0.7553648068669516,10952.17167381975,0,2,0.03916332888295503
Canada College,"San Francisco, CA",11.039911308203997,0.6175166297117519,6152.01662971175,0,2,0.05593492669210684
Cape Cod Community College,"Boston, MA",7.792918454935622,0.3776824034334769,3436.700643776825,0,2,0.04846482169902251
Cape Fear Community College,"Wilmington, NC",17.534900284900303,3.1524216524216326,9701.234330484342,0,2,0.1797798448352885
Capital Area Technical College,"Baton Rouge, LA",28.944134078212283,16.899441340782126,1602.2067039106157,0,2,0.5838641188959662
Capital Area Technical College-Baton Rouge Campus,"Baton Rouge, LA",42.01935483870969,23.696774193548386,3966.793548387097,0,2,0.5639490250268692
Capital Community College,NA,8.29239766081871,0.1067251461988303,3514.266081871342,0,2,0.012870239774330036
Carl Albert State College,"McAlester, OK",16.024271844660195,0.4854368932038835,2181.9393203883483,1,2,0.030293850348379277
Carl Sandburg College,"Davenport, IA",10.908082408874817,2.0110935023771797,2046.2123613312212,1,2,0.18436728170855712
Carroll Community College,"Baltimore, MD",14.59712230215827,0.2733812949640291,3308.996402877696,0,2,0.018728437654016782
Carteret Community College,"Jacksonville, NC",7.447257383966244,0.478199718706048,1505.6385372714476,1,2,0.06421152030217189
Cascadia College,"Seattle, WA",31.268571428571434,3.365714285714286,2821.251428571429,0,2,0.10763888888888888
Cascadia Community College,"Seattle, WA",30,1.4444444444444444,2826.962962962963,0,2,0.04814814814814815
Casper College,"Casper, WY",5.711395101171457,1.221512247071348,3746.9435569755,0,2,0.21387283236994145
Catawba Valley Community College,"Hickory, NC",12.9532044760936,1.4059003051882004,4682.200406917596,1,2,0.10853687269300244
Cayuga County Community College,"Syracuse, NY",14.622767857142838,0.38169642857142916,3646.3950892857165,1,2,0.026102885055716757
Cecil College,"Philadelphia, PA",4.777880184331799,0.1695852534562214,2329.441474654377,1,2,0.03549382716049386
Cedar Valley College,"Dallas, TX",23.857723577235795,4.15650406504065,7017.973577235775,1,2,0.17422048049071373
Central Alabama Community College,"Anniston, AL",9.896929824561392,2.0723684210526327,1928.7061403508767,1,2,0.20939508087746547
Central Arizona College,"Phoenix, AZ",10.594202898550705,1.655072463768117,5467.158695652188,1,2,0.15622435020519873
Central Carolina Community College,"Fayetteville, NC",12.705787781350482,2.6639871382636544,5103.389067524117,1,2,0.20966721498165167
Central Carolina Technical College,"Columbia, SC",15.56332703213611,2.880907372400751,3785.327032136107,0,2,0.18510870885460912
Central Community College,"Grand Island, NE",23.50724637681159,9.59782608695653,6631.4175724637635,1,2,0.4082922318125775
Central Georgia Technical College,"Macon, GA & Warner Robins, GA",24.775404530744375,6.682847896440126,8336.038187702277,0,2,0.26973718585087986
Central Lakes College-Brainerd,"Bemidji, MN & Brainerd, MN",12.069416498993961,3.1951710261569417,4296.7484909456725,1,2,0.26473284987913653
Central Louisiana Technical College-Alexandria Campus,"Alexandria, LA",38.27777777777778,18.99206349206349,2667.6190476190486,0,2,0.49616421314534515
Central Louisiana Technical Community College,"Alexandria, LA",25.7427101200686,13.766723842195539,2135.0600343053184,0,2,0.5347814498933904
Central Maine Community College,"Portland, ME",11.953959484346221,2.318600368324124,3153.9318600368315,1,2,0.19396086889539357
Central New Mexico Community College,"Albuquerque, NM",46.88997668997666,5.041958041958086,24048.44522144531,0,2,0.10752741625985644
Central Ohio Technical College,"Columbus, OH",15.695984703632877,0.4856596558317404,3386.554493307842,0,2,0.03094164940918509
Central Oregon Community College,"Bend, OR",16.728260869565197,2.590579710144946,5412.993961352645,0,2,0.15486246480398655
Central Piedmont Community College,"Charlotte, NC",22.659475218658827,2.729446064139939,19122.893294460653,0,2,0.12045495483904194
Central Texas College,"Killeen, TX",30.469333333333335,1.4080000000000061,18236.77466666676,1,2,0.04621039733940156
Central Virginia Community College,"Lynchburg, VA",20.0227963525836,2.6838905775076,4277.1534954407325,0,2,0.13404174573055025
Central Wyoming College,"Riverton, WY",3.167543200601055,0.4207362885048833,2032.8512396694198,1,2,0.13282732447817816
Centralia College,"Seattle, WA",17.5148205928237,4.631825273010922,3031.5257410296376,1,2,0.26445176805914344
Century College,"Minneapolis, MN",17.594916600476562,1.4837172359015096,8876.654487688656,0,2,0.08432647165041537
Century Community and Technical College,"Minneapolis, MN",21.77272727272728,1.6168831168831173,10874.87012987013,0,2,0.07426185505517446
Cerritos College,"Los Angeles, CA",16.58508997429299,2.396915167095111,20880.15115681235,0,2,0.1445222890445784
Cerro Coso Community College,"Bakersfield, CA",10.938028169014054,0.6323943661971836,5380.567605633803,1,2,0.057816121555498534
Chabot College,"San Francisco, CA",16.355792933442885,2.4396055875102736,13056.6926869351,0,2,0.14915850288872165
Chaffey College,"Los Angeles, CA",26.531576330183835,3.280457483838902,20547.954748881144,0,2,0.1236435198200744
Chandler-Gilbert Community College,"Phoenix, AZ",30.524886877828045,6.487556561085979,14466.381221719455,0,2,0.21253335309813248
Chandler/Gilbert Community College,"Phoenix, AZ",23.285714285714274,3.923469387755103,13664.734693877554,0,2,0.168492550394391
Chattahoochee Technical College,"Atlanta, GA",20.41216216216217,5.319256756756753,10336.45889639639,0,2,0.26059251903343233
Chattahoochee Valley Community College,"Columbus, GA",11.45029239766082,0.46491228070175494,1622.5321637426903,0,2,0.04060265577119514
Chattanooga State Community College,"Chattanooga, TN",25.237241379310362,1.5089655172413732,8687.482758620685,0,2,0.05979122260479832
Chemeketa Community College,"Portland, OR",21.36860364267128,1.8343451864700793,10445.21422376407,0,2,0.08584300673755997
Chesapeake College,"Dover, DE",6.456112852664578,0.17554858934169332,2304.9843260188104,1,2,0.0271910657926682
Chipola College,"Panama City, FL",16.690909090909095,0.6022727272727277,2068.852272727273,1,2,0.03608387799564272
Chippewa Valley Technical College,"Eau Claire, WI",23.402684563758392,5.624161073825505,6944.618408437208,0,2,0.24032119300258106
Cincinnati State Technical and Community College,"Cincinnati, OH",11.387513455328314,1.9553283100107623,9304.694833153917,0,2,0.1717081009547214
Cisco College,"Graham, TX",17.539179104477604,2.3059701492537266,3492.507462686566,1,2,0.1314753749601104
Citrus College,"Los Angeles, CA",47.47666335650456,5.914597815292983,12091.154915590856,0,2,0.12457905415298422
City College of San Francisco,"San Francisco, CA",18.917228969860545,2.650922177237962,24529.836257309813,0,2,0.14013268970109127
City Colleges of Chicago-Harold Washington College,"Chicago, IL",47.71993127147774,15.154639175257708,8120.534364261175,0,2,0.3175746228351266
City Colleges of Chicago-Harry S Truman College,"Chicago, IL",23.666051660516615,3.9594095940959417,8921.332103321054,0,2,0.16730334450767909
City Colleges of Chicago-Kennedy-King College,"Chicago, IL",17.34642356241232,4.218793828892008,4113.97194950912,0,2,0.2432082794307896
City Colleges of Chicago-Malcolm X College,"Chicago, IL",33.553097345132734,2.300884955752209,6880.212389380529,0,2,0.0685744428326519
City Colleges of Chicago-Olive-Harvey College,"Chicago, IL",38.27539503385997,25.697516930022545,3393.8532731376945,0,2,0.6713847605567356
City Colleges of Chicago-Richard J Daley College,"Chicago, IL",27.49908925318761,9.36794171220402,7392.724954462653,0,2,0.34066370802146173
City Colleges of Chicago-Wilbur Wright College,"Chicago, IL",33.59247135842879,5.561374795417347,10509.777414075297,0,2,0.16555420219244826
Clackamas Community College,"Portland, OR",9.171052631578938,1.7605263157894757,6570.760526315802,0,2,0.19196556671449108
Clarendon College,"Amarillo, TX",7.282003710575134,1.9554730983302409,1413.2708719851576,1,2,0.2685350318471339
Clark College,"Portland, OR",23.138931297709924,2.866412213740457,9958.193893129735,0,2,0.12387833201372389
Clark State College,"Dayton, OH",10.587912087912095,0.3626373626373626,4816.324175824177,0,2,0.03425012973533988
Clark State Community College,"Dayton, OH",15.151428571428553,0.6457142857142866,5594.928571428572,0,2,0.04261738638506517
Clatsop Community College,"Aberdeen, WA",6.021739130434783,1.3016304347826082,926.3532608695658,1,2,0.21615523465703962
Cleveland Community College,"Charlotte, NC",8.10177865612647,1.4792490118577069,2904.2826086956557,1,2,0.18258324185876346
Cleveland State Community College,"Chattanooga, TN",29.2525,2.0549999999999984,3391.7175000000007,0,2,0.0702504059482095
Clinton Community College,"Plattsburgh, NY",9.1170731707317,0.5804878048780499,1498.8414634146354,1,2,0.0636704119850189
Cloud County Community College,"Concordia, KS",17.200980392156854,1.8112745098039207,2207.0441176470595,1,2,0.10530065545739527
Clover Park Technical College,"Seattle, WA",14.111646586345376,2.9405622489959864,3874.4425702811345,0,2,0.2083783937617397
Clovis Community College,"Clovis, NM",12.430207587687935,1.768790264853269,4976.326413743731,1,2,0.14229772530953125
Coahoma Community College,"Oxford, MS",5.589836660617058,0.795825771324864,2028.4029038112546,1,2,0.14237012987012992
Coalinga College,"Fresno, CA",24.29411764705882,6.1176470588235246,3592,1,2,0.2518159806295398
Coastal Alabama Community College,"Mobile, AL",22.909698996655493,3.260869565217391,6863.849498327758,1,2,0.14233576642335782
Coastal Bend College,"McAllen, TX",9.747359154929546,2.4647887323943647,4020.0264084507035,1,2,0.25286733495890973
Coastal Carolina Community College,"Jacksonville, NC",21.76824583866838,4.26632522407171,4117.676056338027,0,2,0.19598847126639635
Coastal Pines Technical College,"Brunswick, GA",11.495114006514626,3.8653637350705874,3374.742671009769,1,2,0.3362614527250421
Coastline Community College,"Los Angeles, CA",40.81055480378891,4.476319350473615,10183.121786197558,0,2,0.1096853343943765
Cochise College,"Tucson, AZ",22.414342629482082,7.609561752988052,4904.81474103586,1,2,0.3394952008531817
Cochise County Community College District,"Tucson, AZ",23.797807551766173,1.7844092570036514,3909.119366626065,1,2,0.07498208619101217
Coconino Community College,"Prescott Valley, AZ & Flagstaff, AZ",10.796703296703296,0.1721611721611721,3500.6043956043954,1,2,0.015945716709075484
Coconino County Community College,"Prescott Valley, AZ & Flagstaff, AZ",6.297297297297297,0.5135135135135133,4394,1,2,0.08154506437768236
Coffeyville Community College,"Bartlesville, OK",14.277777777777782,1.919999999999999,1733.6577777777773,1,2,0.13447470817120613
Colby Community College,"Colby, KS",9.969325153374221,0.8036809815950915,1381.319018404908,1,2,0.08061538461538466
College of Alameda,"San Francisco, CA",12.237048665620087,1.9874411302982735,5890.339089481948,0,2,0.16241180243746003
College of Central Florida,"Orlando, FL",35.709851551956824,0.9986504723346815,7336.912280701765,1,2,0.02796568534824832
College of DuPage,"Chicago, IL",23.648771610555084,3.089171974522297,25592.62329390349,0,2,0.1306271642939592
College of Eastern Idaho,"Idaho Falls, ID",9.79146919431279,1.459715639810427,1796.9336492890986,0,2,0.14908034849951612
College of Lake County,"Chicago, IL",23.883984153933238,4.672891907187327,14787.253537068531,0,2,0.19564959836978416
College of Marin,"San Francisco, CA",5.082217973231354,0.8652007648183565,5539.10420650094,0,2,0.17024078254326588
College of Micronesia-FSM,NA,11.80309734513274,1.3871681415929187,2167.4092920353964,0,2,0.11752577319587619
College of San Mateo,"San Francisco, CA",13.807017543859615,0.9954233409610992,8887.156369183815,0,2,0.07209546433898703
College of Southern Idaho,"Twin Falls, ID",7.492202729044775,1.194931773879139,7917.183723196892,1,2,0.15949004813321274
College of Southern Maryland,"Washington, DC",26.199999999999964,1.1550561797752812,7427.9224719100985,1,2,0.044086113731881024
College of Southern Nevada,"Las Vegas, NV",20.893974960876395,3.0723787167449097,33387.53129890446,0,2,0.14704615672689783
College of Western Idaho,"Boise, ID",15.588897827835938,3.9356395816572882,9517.68785197105,1,2,0.25246426175362496
College of the Albemarle,"Virginia Beach, VA",9.752592592592602,1.1629629629629616,2528.078518518519,1,2,0.1192465441288164
College of the Canyons,"Los Angeles, CA",35.40855106888349,2.7862232779097362,18711.210609659534,0,2,0.07868786476152163
College of the Desert,"Los Angeles, CA",13.901465798045614,1.8314332247557015,10484.525244299675,0,2,0.1317438931521293
College of the Mainland,"Houston, TX",13.00421348314609,3.0702247191011214,4286.929775280899,0,2,0.2360946106490976
College of the Marshall Islands,NA,15.77941176470588,0.8455882352941183,1110.669117647059,0,2,0.05358807082945019
College of the Ouachitas,"Hot Springs, AR",11.130901287553645,2.225321888412017,1366.1566523605154,1,2,0.1999228841334105
College of the Redwoods,"Eureka, CA",9.742971887550203,2.1927710843373482,4867.715863453822,1,2,0.2250618301731243
College of the Sequoias,"Fresno, CA",15.851874244256404,2.2460701330108828,12171.84824667472,0,2,0.1416911400129672
College of the Siskiyous,"Klamath Falls, OR & Altamont, OR",6.796875,0.6890625000000008,2007.7468749999998,1,2,0.10137931034482771
Collin County Community College District,"Dallas, TX",34.46540422432618,0.8725418790968805,31688.136198106415,0,2,0.025316455696202975
Colorado Mountain College,"Rifle, CO & Edwards, CO & Glenwood Springs, CO & Gypsum, CO",15.691568836712912,1.203842049092847,5693.906083244399,1,2,0.07671903693123837
Colorado Northwestern Community College,"Steamboat Springs, CO",8.170918367346937,1.4464285714285712,1180.1913265306125,1,2,0.17702154230408992
Columbia Basin College,"Kennewick, WA",19.596868884540125,0.9373776908023467,6589.3532289628165,0,2,0.04783303375274605
Columbia College,"Stockton, CA & Modesto, CA",6.029885057471266,0.9827586206896549,2561.8816091954,1,2,0.16298131910026678
Columbia Gorge Community College,"The Dalles, OR",10.562068965517241,1.3931034482758609,919.3103448275857,1,2,0.13189683317009457
Columbia State Community College,"Spring Hill, TN",37.578313253012034,0.27710843373493954,5568.936746987953,1,2,0.007374158384097464
Columbia-Greene Community College,"Albany, NY",12.040579710144929,0.5246376811594202,1767.4115942028975,1,2,0.04357246027924891
Columbus State Community College,"Columbus, OH",30.730102040816323,3.5316326530612145,26933.72091836734,0,2,0.11492420846407965
Columbus Technical College,"Columbus, GA",11.634164222873904,4.258064516129037,3493.080645161283,0,2,0.3659965971390765
Community College of Allegheny County,"Pittsburgh, PA",16.648419065596997,3.039641340254841,16069.447380840093,0,2,0.18257837745903965
Community College of Aurora,"Denver, CO",22.334572490706325,0.7137546468401492,7854.237918215613,0,2,0.031957390146471386
Community College of Baltimore County,"Baltimore, MD",24.724444444444433,2.068148148148148,17456.257777777766,0,2,0.08364791179819045
Community College of Beaver County,"Pittsburgh, PA",6.57017543859649,0.3370927318295741,2213.279448621551,0,2,0.051306503909975244
Community College of Denver,"Denver, CO",20.566333808844504,1.467902995720401,9326.36376604851,0,2,0.07137407227578563
Community College of Philadelphia,"Philadelphia, PA",25.559306569343054,1.3959854014598547,16961.975364963484,0,2,0.054617499018312976
Community College of Rhode Island,"Providence, RI",22.199999999999974,0.6357723577235778,15348.74227642277,0,2,0.028638394492053087
Community College of Vermont,"Lebanon, NH & Claremont, NH",18.454756380510446,0.8399071925754069,5789.482598607887,1,2,0.0455116922303244
Compton College,"Los Angeles, CA",12.346260387811629,2.243767313019391,5465.598337950143,0,2,0.18173659412160656
Connecticut State Community College,"Hartford, CT & Bridgeport, CT",26.415300546448076,2.409836065573778,34991,0,2,0.09122879602813437
Connors State College,"Muskogee, OK",18.74534161490685,0.8416149068322982,2221.2546583850935,1,2,0.04489728296885351
Contra Costa College,"San Francisco, CA",15.13958125623127,4.095712861415757,6756.014955134596,0,2,0.2705301284162011
Copiah-Lincoln Community College,"Jackson, MS",8.599196787148601,2.171887550200802,3141.391164658638,1,2,0.25256865309172394
Copper Mountain Community College,"Los Angeles, CA",6.618784530386746,0.8360957642725623,1689.4751381215474,1,2,0.12632164718976097
Corning Community College,"Ithaca, NY & Elmira, NY",17.16617210682492,1.7270029673590515,4394.302670623145,1,2,0.10060501296456362
Cossatot Community College of the University of Arkansas,"Idabel, OK & De Queen, AR & Mena, AR",9.33943661971832,2.642253521126767,1494.632394366198,1,2,0.28291358769416414
Cosumnes River College,"Sacramento, CA",11.08834827144685,2.855953905249676,14338.099871959028,0,2,0.25756351039260966
County College of Morris,"Newark, NJ & Jersey City, NJ",33.79841897233203,2.16403162055336,7505.322134387346,0,2,0.06402759911121504
Cowley County Community College,"Wichita, KS",18.180084745762713,3.103813559322037,3111.531779661016,1,2,0.17072602260808778
Crafton Hills College,"Los Angeles, CA",18.96505376344084,2.6559139784946297,5935.950268817203,1,2,0.1400425230333102
Craven Community College,"Jacksonville, NC",12.230671736375173,1.548795944233207,3103.8681875792163,1,2,0.12663212435233148
Crowder College,"Joplin, MO",12.730851063829828,3.1648936170212814,4962.012765957444,1,2,0.24860031753990097
Cuesta College,"Santa Barbara, CA",20.61203007518784,1.5135338345864677,10330.857894736844,1,2,0.07342963449332512
Cumberland County College,"Trenton, NJ",16.27931769722814,0.3539445628997865,3410.307036247333,1,2,0.021741977734119174
Cuyahoga Community College District,"Cleveland, OH",32.601552393273,2.3150064683053078,23751.739327296324,0,2,0.07100908694099443
Cuyamaca College,"San Diego, CA",12.007200720072031,3.092709270927096,8813.04590459046,0,2,0.25757121439280334
Cypress College,"Los Angeles, CA",19.153092467850552,3.225964482547461,15315.073484384566,0,2,0.16843047606867703
Dabney S Lancaster Community College,"Covington, VA",6.314465408805029,1.132075471698113,1245.165618448637,1,2,0.17928286852589645
Dakota College at Bottineau,"Minot, ND",3.693240901213175,0.15944540727902917,922.5216637781626,1,2,0.04317221961520401
