cz,is_green_soc,year,num_postings
204,0,2012,954
204,0,2013,1557
204,0,2014,1881
204,0,2015,1780
204,0,2016,2413
204,0,2017,2556
204,0,2018,2147
204,0,2019,1481
204,0,2020,1855
204,0,2021,1810
204,0,2022,2154
204,0,2023,2670
204,0,2024,2345
204,1,2010,135
204,1,2011,129
204,1,2012,157
204,1,2013,199
204,1,2014,274
204,1,2015,227
204,1,2016,320
204,1,2017,273
204,1,2018,237
204,1,2019,189
204,1,2020,194
204,1,2021,300
204,1,2022,351
204,1,2023,393
204,1,2024,352
205,0,2010,5982
205,0,2011,4740
205,0,2012,4894
205,0,2013,10839
205,0,2014,9842
205,0,2015,6736
205,0,2016,8794
205,0,2017,9472
205,0,2018,8177
205,0,2019,6036
205,0,2020,6583
205,0,2021,10295
205,0,2022,13036
205,0,2023,11707
205,0,2024,10834
205,1,2010,802
205,1,2011,709
205,1,2012,662
205,1,2013,1405
205,1,2014,1227
205,1,2015,883
205,1,2016,1007
205,1,2017,1017
205,1,2018,1159
205,1,2019,926
205,1,2020,830
205,1,2021,1480
205,1,2022,1599
205,1,2023,1615
205,1,2024,1336
206,0,2010,479
206,0,2011,334
206,0,2012,263
206,0,2013,614
206,0,2014,977
206,0,2015,738
206,0,2016,1131
206,0,2017,1269
206,0,2018,837
206,0,2019,568
206,0,2020,718
206,0,2021,969
206,0,2022,1253
206,0,2023,1123
206,0,2024,853
206,1,2010,94
206,1,2011,63
206,1,2012,52
206,1,2013,116
206,1,2014,164
206,1,2015,101
206,1,2016,103
206,1,2017,107
206,1,2018,106
206,1,2019,77
206,1,2020,78
206,1,2021,149
206,1,2022,161
206,1,2023,176
206,1,2024,135
207,0,2010,337
207,0,2011,602
207,0,2012,234
207,0,2013,2754
207,0,2014,620
207,0,2015,420
207,0,2016,603
207,0,2017,557
207,0,2018,381
207,0,2019,229
207,0,2020,306
207,0,2021,279
207,0,2022,453
207,0,2023,542
207,0,2024,407
207,1,2010,59
207,1,2011,139
207,1,2012,37
207,1,2013,350
207,1,2014,110
207,1,2015,52
207,1,2016,70
207,1,2017,82
207,1,2018,84
207,1,2019,24
207,1,2020,24
207,1,2021,61
207,1,2022,60
207,1,2023,37
207,1,2024,54
208,0,2010,14117
208,0,2011,14031
208,0,2012,14138
208,0,2013,24967
208,0,2014,23160
208,0,2015,19902
208,0,2016,23707
208,0,2017,24313
208,0,2018,26057
208,0,2019,25263
208,0,2020,27451
208,0,2021,43887
208,0,2022,64528
208,0,2023,63966
208,0,2024,56418
208,1,2010,1792
208,1,2011,1931
208,1,2012,2222
208,1,2013,3175
208,1,2014,2942
208,1,2015,2411
208,1,2016,3015
208,1,2017,3058
208,1,2018,3180
208,1,2019,3109
208,1,2020,3154
208,1,2021,5338
208,1,2022,8181
208,1,2023,8265
208,1,2024,6754
209,0,2010,1854
209,0,2011,1320
209,0,2012,1269
209,0,2013,2371
209,0,2014,2561
209,0,2015,2194
209,0,2016,2403
209,0,2017,2255
209,0,2018,2084
209,0,2019,1829
209,0,2020,2127
209,0,2021,2450
209,0,2022,2638
209,0,2023,3194
209,0,2024,2594
209,1,2010,180
209,1,2011,123
209,1,2012,129
209,1,2013,266
209,1,2014,329
209,1,2015,285
209,1,2016,261
209,1,2017,247
209,1,2018,237
209,1,2019,215
209,1,2020,184
209,1,2021,258
209,1,2022,309
209,1,2023,232
209,1,2024,228
210,0,2010,2259
210,0,2011,2384
210,0,2012,1783
210,0,2013,8365
210,0,2014,5553
210,0,2015,4026
210,0,2016,4426
210,0,2017,4186
210,0,2018,3644
210,0,2019,3674
210,0,2020,3085
210,0,2021,3833
210,0,2022,4317
210,0,2023,4442
210,0,2024,4505
210,1,2010,355
210,1,2011,414
210,1,2012,383
210,1,2013,1270
210,1,2014,838
210,1,2015,611
210,1,2016,607
210,1,2017,536
210,1,2018,590
210,1,2019,653
210,1,2020,507
210,1,2021,684
210,1,2022,856
210,1,2023,812
210,1,2024,706
211,0,2010,1627
211,0,2011,1295
211,0,2012,1168
211,0,2013,2224
211,0,2014,2715
211,0,2015,3153
211,0,2016,3479
211,0,2017,2919
211,0,2018,2248
211,0,2019,2211
211,0,2020,2100
211,0,2021,2470
211,0,2022,3198
211,0,2023,3551
211,0,2024,3957
211,1,2010,142
211,1,2011,143
211,1,2012,137
211,1,2013,276
211,1,2014,394
211,1,2015,280
211,1,2016,346
211,1,2017,360
211,1,2018,256
211,1,2019,327
211,1,2020,304
211,1,2021,342
211,1,2022,416
211,1,2023,408
211,1,2024,401
212,0,2010,378
212,0,2011,517
212,0,2012,284
212,0,2013,666
212,0,2014,1554
212,0,2015,1810
212,0,2016,1626
212,0,2017,1591
212,0,2018,1009
212,0,2019,820
212,0,2020,857
212,0,2021,897
212,0,2022,1367
212,0,2023,1533
212,0,2024,1021
212,1,2010,45
212,1,2011,69
212,1,2012,47
212,1,2013,73
212,1,2014,204
212,1,2015,164
212,1,2016,124
212,1,2017,156
212,1,2018,148
212,1,2019,128
212,1,2020,114
212,1,2021,160
212,1,2022,197
212,1,2023,150
212,1,2024,117
213,0,2010,225
213,0,2011,146
213,0,2012,115
213,0,2013,309
213,0,2014,450
213,0,2015,324
213,0,2016,420
213,0,2017,435
213,0,2018,360
213,0,2019,253
213,0,2020,266
213,0,2021,306
213,0,2022,426
213,0,2023,448
213,0,2024,376
213,1,2010,9
213,1,2011,11
213,1,2012,9
213,1,2013,20
213,1,2014,42
213,1,2015,33
213,1,2016,27
213,1,2017,43
213,1,2018,33
213,1,2019,38
213,1,2020,43
213,1,2021,68
213,1,2022,67
213,1,2023,56
213,1,2024,48
214,0,2010,3538
214,0,2011,2926
214,0,2012,3303
214,0,2013,5923
214,0,2014,7333
214,0,2015,5617
214,0,2016,7416
214,0,2017,7025
214,0,2018,6700
214,0,2019,6446
214,0,2020,7521
214,0,2021,10614
214,0,2022,14603
214,0,2023,12618
214,0,2024,11330
214,1,2010,672
214,1,2011,709
214,1,2012,994
214,1,2013,1242
214,1,2014,1513
214,1,2015,1089
214,1,2016,1262
214,1,2017,1345
214,1,2018,1887
214,1,2019,1516
214,1,2020,1327
214,1,2021,2126
214,1,2022,2626
214,1,2023,2209
214,1,2024,1725
215,0,2010,900
215,0,2011,675
215,0,2012,575
215,0,2013,1311
215,0,2014,1550
215,0,2015,1100
215,0,2016,1290
215,0,2017,1256
215,0,2018,1228
215,0,2019,1061
215,0,2020,964
215,0,2021,1244
215,0,2022,1674
215,0,2023,1702
215,0,2024,1376
215,1,2010,74
215,1,2011,85
215,1,2012,64
215,1,2013,132
215,1,2014,182
215,1,2015,118
215,1,2016,143
215,1,2017,92
215,1,2018,120
215,1,2019,90
215,1,2020,80
215,1,2021,165
215,1,2022,214
215,1,2023,160
215,1,2024,162
216,0,2010,147
216,0,2011,222
216,0,2012,499
216,0,2013,607
216,0,2014,711
216,0,2015,541
216,0,2016,668
216,0,2017,557
216,0,2018,352
216,0,2019,241
216,0,2020,226
216,0,2021,693
216,0,2022,751
216,0,2023,518
216,0,2024,537
216,1,2010,29
216,1,2011,51
216,1,2012,121
216,1,2013,135
216,1,2014,103
216,1,2015,33
216,1,2016,52
216,1,2017,41
216,1,2018,23
216,1,2019,36
216,1,2020,38
216,1,2021,101
216,1,2022,145
216,1,2023,97
216,1,2024,88
217,0,2010,94
217,0,2011,104
217,0,2012,114
217,0,2013,273
217,0,2014,538
217,0,2015,347
217,0,2016,545
217,0,2017,514
217,0,2018,354
217,0,2019,270
217,0,2020,242
217,0,2021,243
217,0,2022,339
217,0,2023,349
217,0,2024,286
217,1,2010,34
217,1,2011,22
217,1,2012,36
217,1,2013,46
217,1,2014,58
217,1,2015,51
217,1,2016,81
217,1,2017,48
217,1,2018,36
217,1,2019,44
217,1,2020,49
217,1,2021,70
217,1,2022,47
217,1,2023,33
217,1,2024,36
218,0,2010,124
218,0,2011,247
218,0,2012,140
218,0,2013,327
218,0,2014,444
218,0,2015,318
218,0,2016,430
218,0,2017,391
218,0,2018,356
218,0,2019,185
218,0,2020,170
218,0,2021,251
218,0,2022,419
218,0,2023,271
218,0,2024,177
218,1,2010,20
218,1,2011,57
218,1,2012,20
218,1,2013,93
218,1,2014,58
218,1,2015,36
218,1,2016,21
218,1,2017,39
218,1,2018,24
218,1,2019,20
218,1,2020,15
218,1,2021,42
218,1,2022,122
218,1,2023,40
218,1,2024,26
219,0,2010,1431
219,0,2011,1550
219,0,2012,1782
219,0,2013,2709
219,0,2014,3823
219,0,2015,3767
219,0,2016,5916
219,0,2017,5908
219,0,2018,4200
219,0,2019,2890
219,0,2020,4775
219,0,2021,4893
219,0,2022,5706
219,0,2023,6679
219,0,2024,6151
219,1,2010,100
219,1,2011,161
219,1,2012,216
219,1,2013,437
219,1,2014,590
219,1,2015,406
219,1,2016,653
219,1,2017,547
219,1,2018,432
219,1,2019,298
219,1,2020,541
219,1,2021,688
219,1,2022,882
219,1,2023,794
219,1,2024,801
220,0,2010,4740
220,0,2011,5628
220,0,2012,6446
220,0,2013,9979
220,0,2014,11589
220,0,2015,9917
220,0,2016,16203
220,0,2017,14824
220,0,2018,14311
220,0,2019,11534
220,0,2020,12727
220,0,2021,13829
220,0,2022,15599
220,0,2023,16152
220,0,2024,15772
220,1,2010,574
220,1,2011,941
220,1,2012,957
220,1,2013,1397
220,1,2014,1662
220,1,2015,1342
220,1,2016,2100
220,1,2017,1949
220,1,2018,1787
220,1,2019,1381
220,1,2020,1565
220,1,2021,2007
220,1,2022,2799
220,1,2023,2632
220,1,2024,2211
221,0,2010,27576
221,0,2011,31023
221,0,2012,35213
221,0,2013,38183
221,0,2014,42688
221,0,2015,43261
221,0,2016,63873
221,0,2017,52243
221,0,2018,76043
221,0,2019,82970
221,0,2020,86208
221,0,2021,102923
221,0,2022,106981
221,0,2023,90819
221,0,2024,89318
221,1,2010,3523
221,1,2011,4369
221,1,2012,4793
221,1,2013,5534
221,1,2014,5872
221,1,2015,5449
221,1,2016,7579
221,1,2017,6489
221,1,2018,9592
221,1,2019,9902
221,1,2020,9996
221,1,2021,13839
221,1,2022,13800
221,1,2023,11497
221,1,2024,12093
222,0,2010,891
222,0,2011,672
222,0,2012,1348
222,0,2013,1683
222,0,2014,2456
222,0,2015,1891
222,0,2016,3381
222,0,2017,3133
222,0,2018,2436
222,0,2019,1717
222,0,2020,2320
222,0,2021,2519
222,0,2022,2539
222,0,2023,2769
222,0,2024,1992
222,1,2010,87
222,1,2011,96
222,1,2012,199
222,1,2013,190
222,1,2014,333
222,1,2015,250
222,1,2016,358
222,1,2017,283
222,1,2018,253
222,1,2019,233
222,1,2020,247
222,1,2021,303
222,1,2022,311
222,1,2023,455
222,1,2024,317
223,0,2010,906
223,0,2011,1232
223,0,2012,1559
223,0,2013,2512
223,0,2014,3119
223,0,2015,2645
223,0,2016,4195
223,0,2017,3574
223,0,2018,2801
223,0,2019,2483
223,0,2020,3385
223,0,2021,4247
223,0,2022,4396
223,0,2023,4784
223,0,2024,4141
223,1,2010,129
223,1,2011,188
223,1,2012,177
223,1,2013,311
223,1,2014,378
223,1,2015,248
223,1,2016,328
223,1,2017,284
223,1,2018,258
223,1,2019,285
223,1,2020,387
223,1,2021,571
223,1,2022,597
223,1,2023,610
223,1,2024,462
224,0,2010,934
224,0,2011,544
224,0,2012,775
224,0,2013,1065
224,0,2014,1468
224,0,2015,1352
224,0,2016,1845
224,0,2017,1989
224,0,2018,1768
224,0,2019,1575
224,0,2020,2171
224,0,2021,2255
224,0,2022,2788
224,0,2023,2872
224,0,2024,3143
224,1,2010,56
224,1,2011,39
224,1,2012,55
224,1,2013,69
224,1,2014,163
224,1,2015,92
224,1,2016,111
224,1,2017,106
224,1,2018,158
224,1,2019,181
224,1,2020,150
224,1,2021,145
224,1,2022,199
224,1,2023,193
224,1,2024,218
225,0,2010,65203
225,0,2011,69352
225,0,2012,70123
225,0,2013,106107
225,0,2014,137921
225,0,2015,214655
225,0,2016,195922
225,0,2017,157888
225,0,2018,210484
225,0,2019,232053
225,0,2020,246635
225,0,2021,294676
225,0,2022,337721
225,0,2023,254871
225,0,2024,243023
225,1,2010,9263
225,1,2011,11936
225,1,2012,12060
225,1,2013,18169
225,1,2014,22743
225,1,2015,35706
225,1,2016,27979
225,1,2017,23078
225,1,2018,30838
225,1,2019,33599
225,1,2020,34160
225,1,2021,44837
225,1,2022,50710
225,1,2023,39275
225,1,2024,38731
226,0,2010,6243
226,0,2011,6257
226,0,2012,7016
226,0,2013,11607
226,0,2014,10571
226,0,2015,10458
226,0,2016,14629
226,0,2017,12399
226,0,2018,10498
226,0,2019,9433
226,0,2020,10779
226,0,2021,10179
226,0,2022,12367
226,0,2023,14269
226,0,2024,14059
226,1,2010,597
226,1,2011,755
226,1,2012,837
226,1,2013,1200
226,1,2014,1259
226,1,2015,1095
226,1,2016,1325
226,1,2017,1139
226,1,2018,1043
226,1,2019,1028
226,1,2020,805
226,1,2021,1057
226,1,2022,1325
226,1,2023,1466
226,1,2024,1146
227,0,2010,1387
227,0,2011,1104
227,0,2012,1276
227,0,2013,2130
227,0,2014,2517
227,0,2015,2354
227,0,2016,3591
227,0,2017,3019
227,0,2018,2659
227,0,2019,2564
227,0,2020,4314
227,0,2021,5217
227,0,2022,5546
227,0,2023,5687
227,0,2024,4409
227,1,2010,157
227,1,2011,211
227,1,2012,250
227,1,2013,379
227,1,2014,438
227,1,2015,390
227,1,2016,455
227,1,2017,572
227,1,2018,408
227,1,2019,329
227,1,2020,337
227,1,2021,806
227,1,2022,795
227,1,2023,607
227,1,2024,540
228,0,2010,493
228,0,2011,473
228,0,2012,699
228,0,2013,997
228,0,2014,1595
228,0,2015,1265
228,0,2016,2105
228,0,2017,3760
228,0,2018,2366
228,0,2019,1741
228,0,2020,1757
228,0,2021,2064
228,0,2022,1812
228,0,2023,1858
228,0,2024,2038
228,1,2010,50
228,1,2011,76
228,1,2012,68
228,1,2013,104
228,1,2014,151
228,1,2015,105
228,1,2016,154
228,1,2017,330
228,1,2018,118
228,1,2019,147
228,1,2020,96
228,1,2021,147
228,1,2022,147
228,1,2023,131
228,1,2024,162
229,0,2010,875
229,0,2011,977
229,0,2012,1091
229,0,2013,1843
229,0,2014,2510
229,0,2015,2036
229,0,2016,3375
229,0,2017,3463
229,0,2018,3067
229,0,2019,2207
229,0,2020,2410
229,0,2021,2363
229,0,2022,2574
229,0,2023,2184
229,0,2024,2921
229,1,2010,45
229,1,2011,84
229,1,2012,113
229,1,2013,128
229,1,2014,87
229,1,2015,90
229,1,2016,166
229,1,2017,86
229,1,2018,90
229,1,2019,118
229,1,2020,118
229,1,2021,137
229,1,2022,169
229,1,2023,176
229,1,2024,163
230,0,2010,3288
230,0,2011,3380
230,0,2012,4198
230,0,2013,5570
230,0,2014,7498
230,0,2015,6489
230,0,2016,9916
230,0,2017,9857
230,0,2018,8232
230,0,2019,6576
230,0,2020,9283
230,0,2021,11147
230,0,2022,12892
230,0,2023,12817
230,0,2024,12074
230,1,2010,236
230,1,2011,403
230,1,2012,385
230,1,2013,656
230,1,2014,805
230,1,2015,733
230,1,2016,1138
230,1,2017,1057
230,1,2018,877
230,1,2019,746
230,1,2020,938
230,1,2021,1098
230,1,2022,1418
230,1,2023,1527
230,1,2024,1531
231,0,2010,2513
231,0,2011,2184
231,0,2012,2191
231,0,2013,3454
231,0,2014,4771
231,0,2015,3975
231,0,2016,6016
231,0,2017,5347
231,0,2018,5046
231,0,2019,4946
231,0,2020,5934
231,0,2021,7981
231,0,2022,10033
231,0,2023,10532
231,0,2024,8611
231,1,2010,248
231,1,2011,363
231,1,2012,380
231,1,2013,357
231,1,2014,477
231,1,2015,528
231,1,2016,719
231,1,2017,581
231,1,2018,512
231,1,2019,520
231,1,2020,579
231,1,2021,884
231,1,2022,1232
231,1,2023,1431
231,1,2024,1361
232,0,2010,7104
232,0,2011,7807
232,0,2012,7301
232,0,2013,13078
232,0,2014,11621
232,0,2015,10515
232,0,2016,14296
232,0,2017,11486
232,0,2018,14525
232,0,2019,16848
232,0,2020,19540
232,0,2021,23486
232,0,2022,27297
232,0,2023,29184
232,0,2024,27563
232,1,2010,719
232,1,2011,1157
232,1,2012,1044
232,1,2013,1630
232,1,2014,1653
232,1,2015,1346
232,1,2016,1604
232,1,2017,1298
232,1,2018,1701
232,1,2019,2038
232,1,2020,2304
232,1,2021,3016
232,1,2022,3636
232,1,2023,3734
232,1,2024,3564
233,0,2010,3698
233,0,2011,3959
233,0,2012,5801
233,0,2013,7192
233,0,2014,8855
233,0,2015,7583
233,0,2016,11293
233,0,2017,9567
233,0,2018,10404
233,0,2019,9882
233,0,2020,11148
233,0,2021,13248
233,0,2022,14455
233,0,2023,13791
233,0,2024,11816
233,1,2010,264
233,1,2011,438
233,1,2012,692
233,1,2013,897
233,1,2014,1089
233,1,2015,922
233,1,2016,1441
233,1,2017,1151
233,1,2018,1312
233,1,2019,1330
233,1,2020,1243
233,1,2021,1562
233,1,2022,1864
233,1,2023,1552
233,1,2024,1354
234,0,2010,1510
234,0,2011,1343
234,0,2012,1554
234,0,2013,2085
234,0,2014,2583
234,0,2015,2388
234,0,2016,4213
234,0,2017,4091
234,0,2018,4177
234,0,2019,3463
234,0,2020,3251
234,0,2021,3385
234,0,2022,3466
234,0,2023,4037
234,0,2024,3379
234,1,2010,79
234,1,2011,144
234,1,2012,216
234,1,2013,212
234,1,2014,202
234,1,2015,219
234,1,2016,323
234,1,2017,265
234,1,2018,230
234,1,2019,203
234,1,2020,205
234,1,2021,234
234,1,2022,289
234,1,2023,243
234,1,2024,292
235,0,2010,2262
235,0,2011,3144
235,0,2012,3867
235,0,2013,5128
235,0,2014,6674
235,0,2015,5101
235,0,2016,8695
235,0,2017,7383
235,0,2018,7321
235,0,2019,6234
235,0,2020,7159
235,0,2021,9826
235,0,2022,11116
235,0,2023,11103
235,0,2024,10915
235,1,2010,220
235,1,2011,346
235,1,2012,413
235,1,2013,580
235,1,2014,835
235,1,2015,663
235,1,2016,1183
235,1,2017,824
235,1,2018,956
235,1,2019,859
235,1,2020,744
235,1,2021,1315
235,1,2022,1709
235,1,2023,1437
235,1,2024,1274
236,0,2010,4317
236,0,2011,4868
236,0,2012,4677
236,0,2013,6477
236,0,2014,5776
236,0,2015,4442
236,0,2016,7846
236,0,2017,7868
236,0,2018,5728
236,0,2019,5112
236,0,2020,4742
236,0,2021,5491
236,0,2022,5831
236,0,2023,5941
236,0,2024,5689
236,1,2010,332
236,1,2011,525
236,1,2012,399
236,1,2013,539
236,1,2014,416
236,1,2015,264
236,1,2016,419
236,1,2017,293
236,1,2018,291
236,1,2019,347
236,1,2020,252
236,1,2021,361
236,1,2022,400
236,1,2023,861
236,1,2024,334
237,0,2010,243
237,0,2011,226
237,0,2012,301
237,0,2013,641
237,0,2014,774
237,0,2015,478
237,0,2016,849
237,0,2017,815
237,0,2018,678
237,0,2019,585
237,0,2020,620
237,0,2021,580
237,0,2022,669
237,0,2023,514
237,0,2024,557
237,1,2010,5
237,1,2011,21
237,1,2012,72
237,1,2013,46
237,1,2014,25
237,1,2015,13
237,1,2016,28
237,1,2017,19
237,1,2018,14
237,1,2019,20
237,1,2020,22
237,1,2021,30
237,1,2022,36
237,1,2023,34
237,1,2024,27
238,0,2010,11092
238,0,2011,18048
238,0,2012,12927
238,0,2013,27614
238,0,2014,30809
238,0,2015,21211
238,0,2016,22588
238,0,2017,22276
238,0,2018,23346
238,0,2019,23495
238,0,2020,25179
238,0,2021,38831
238,0,2022,48582
238,0,2023,53069
238,0,2024,43015
238,1,2010,1233
238,1,2011,2632
238,1,2012,2737
238,1,2013,4535
238,1,2014,4332
238,1,2015,2434
238,1,2016,2218
238,1,2017,2393
238,1,2018,2727
238,1,2019,3490
238,1,2020,2726
238,1,2021,4280
238,1,2022,6487
238,1,2023,6960
238,1,2024,5305
239,0,2010,15616
239,0,2011,19553
239,0,2012,15295
239,0,2013,27979
239,0,2014,32916
239,0,2015,31197
239,0,2016,32180
239,0,2017,29598
239,0,2018,33582
239,0,2019,32389
239,0,2020,34071
239,0,2021,45094
239,0,2022,51894
239,0,2023,57927
239,0,2024,44936
239,1,2010,2322
239,1,2011,3907
239,1,2012,3603
239,1,2013,6382
239,1,2014,6241
239,1,2015,5962
239,1,2016,5950
239,1,2017,5499
239,1,2018,6733
239,1,2019,6070
239,1,2020,4921
239,1,2021,6831
239,1,2022,9392
239,1,2023,10591
239,1,2024,9189
240,0,2010,46437
240,0,2011,47752
240,0,2012,47850
240,0,2013,80522
240,0,2014,86824
240,0,2015,76517
240,0,2016,85890
240,0,2017,82770
240,0,2018,128052
240,0,2019,132702
240,0,2020,131275
240,0,2021,160474
240,0,2022,191182
240,0,2023,155351
240,0,2024,139542
240,1,2010,5977
240,1,2011,7519
240,1,2012,8506
240,1,2013,13040
240,1,2014,12323
240,1,2015,10508
240,1,2016,10584
240,1,2017,10475
240,1,2018,16307
240,1,2019,16291
240,1,2020,15280
240,1,2021,18941
240,1,2022,24859
240,1,2023,20875
240,1,2024,17999
241,0,2010,4254
241,0,2011,4590
241,0,2012,4679
241,0,2013,11764
241,0,2014,10364
241,0,2015,7479
241,0,2016,6859
241,0,2017,6346
241,0,2018,6665
241,0,2019,5080
241,0,2020,7179
241,0,2021,10117
241,0,2022,12686
241,0,2023,13136
241,0,2024,10326
241,1,2010,531
241,1,2011,1039
241,1,2012,1249
241,1,2013,2239
241,1,2014,1976
241,1,2015,1161
241,1,2016,732
241,1,2017,839
241,1,2018,1008
241,1,2019,881
241,1,2020,763
241,1,2021,1382
241,1,2022,2152
241,1,2023,2122
241,1,2024,1684
242,0,2010,4396
242,0,2011,6425
242,0,2012,5468
242,0,2013,8808
242,0,2014,10170
242,0,2015,10250
242,0,2016,9455
242,0,2017,8214
242,0,2018,7387
242,0,2019,8594
242,0,2020,9884
242,0,2021,9894
242,0,2022,11034
242,0,2023,14258
242,0,2024,8619
242,1,2010,394
242,1,2011,682
242,1,2012,654
242,1,2013,898
242,1,2014,1187
242,1,2015,1055
242,1,2016,951
242,1,2017,709
242,1,2018,655
242,1,2019,814
242,1,2020,959
242,1,2021,914
242,1,2022,1176
242,1,2023,1283
242,1,2024,779
243,0,2010,7115
243,0,2011,8981
243,0,2012,6746
243,0,2013,15684
243,0,2014,12724
243,0,2015,13407
243,0,2016,12916
243,0,2017,11276
243,0,2018,10269
243,0,2019,7517
243,0,2020,8298
243,0,2021,8894
243,0,2022,10550
243,0,2023,14303
243,0,2024,12174
243,1,2010,656
243,1,2011,1132
243,1,2012,1026
243,1,2013,2025
243,1,2014,1592
243,1,2015,1626
243,1,2016,1391
243,1,2017,1157
243,1,2018,1124
243,1,2019,964
243,1,2020,934
243,1,2021,918
243,1,2022,1448
243,1,2023,1816
243,1,2024,1429
244,0,2010,12599
244,0,2011,18210
244,0,2012,17767
244,0,2013,23061
244,0,2014,25416
244,0,2015,25757
244,0,2016,23910
244,0,2017,21687
244,0,2018,26383
244,0,2019,27059
244,0,2020,29718
244,0,2021,41949
244,0,2022,50384
244,0,2023,53456
244,0,2024,42586
244,1,2010,1600
244,1,2011,2744
244,1,2012,3197
244,1,2013,3231
244,1,2014,3460
244,1,2015,3236
244,1,2016,2841
244,1,2017,2571
244,1,2018,3286
244,1,2019,3620
244,1,2020,3347
244,1,2021,4641
244,1,2022,6081
244,1,2023,6396
244,1,2024,5343
245,0,2010,2662
245,0,2011,2788
245,0,2012,2523
245,0,2013,4896
245,0,2014,5141
245,0,2015,6486
245,0,2016,7184
245,0,2017,6094
245,0,2018,5564
245,0,2019,4300
245,0,2020,4905
245,0,2021,5556
245,0,2022,6263
245,0,2023,6776
245,0,2024,6962
245,1,2010,215
245,1,2011,302
245,1,2012,387
245,1,2013,620
245,1,2014,750
245,1,2015,725
245,1,2016,739
245,1,2017,609
245,1,2018,629
245,1,2019,534
245,1,2020,532
245,1,2021,542
245,1,2022,658
245,1,2023,649
245,1,2024,575
246,0,2010,18630
246,0,2011,23873
246,0,2012,25403
246,0,2013,36565
246,0,2014,47861
246,0,2015,42632
246,0,2016,42445
246,0,2017,39263
246,0,2018,56267
246,0,2019,58115
246,0,2020,74999
246,0,2021,84794
246,0,2022,93874
246,0,2023,88172
246,0,2024,78493
246,1,2010,3049
246,1,2011,4958
246,1,2012,5639
246,1,2013,6633
246,1,2014,7643
246,1,2015,7267
246,1,2016,6816
246,1,2017,6392
246,1,2018,8771
246,1,2019,8926
246,1,2020,9102
246,1,2021,10899
246,1,2022,15585
246,1,2023,14763
246,1,2024,12056
247,0,2010,1051
247,0,2011,526
247,0,2012,432
247,0,2013,963
247,0,2014,1595
247,0,2015,1168
247,0,2016,1339
247,0,2017,1302
247,0,2018,1068
247,0,2019,921
247,0,2020,1079
247,0,2021,986
247,0,2022,1576
247,0,2023,1958
247,0,2024,1104
247,1,2010,66
247,1,2011,77
247,1,2012,62
247,1,2013,132
247,1,2014,133
247,1,2015,178
247,1,2016,161
247,1,2017,134
247,1,2018,95
247,1,2019,107
247,1,2020,102
247,1,2021,123
247,1,2022,244
247,1,2023,199
247,1,2024,156
248,0,2010,46980
248,0,2011,47043
248,0,2012,41471
248,0,2013,107410
248,0,2014,85512
248,0,2015,86831
248,0,2016,80100
248,0,2017,77250
248,0,2018,81694
248,0,2019,60104
248,0,2020,55975
248,0,2021,70908
248,0,2022,101110
248,0,2023,97566
248,0,2024,112102
248,1,2010,4733
248,1,2011,5443
248,1,2012,4592
248,1,2013,12698
248,1,2014,11014
248,1,2015,9731
248,1,2016,8675
248,1,2017,7750
248,1,2018,8466
248,1,2019,7194
248,1,2020,7292
248,1,2021,9964
248,1,2022,14997
248,1,2023,13326
248,1,2024,13571
249,0,2010,2172
249,0,2011,1410
249,0,2012,2159
249,0,2013,5712
249,0,2014,3715
249,0,2015,3119
249,0,2016,3453
249,0,2017,4123
249,0,2018,4284
249,0,2019,2581
249,0,2020,1885
249,0,2021,2542
249,0,2022,2447
249,0,2023,2735
249,0,2024,4259
249,1,2010,153
249,1,2011,136
249,1,2012,242
249,1,2013,594
249,1,2014,423
249,1,2015,305
249,1,2016,301
249,1,2017,351
249,1,2018,326
249,1,2019,226
249,1,2020,238
249,1,2021,394
249,1,2022,431
249,1,2023,394
249,1,2024,588
250,0,2010,9367
250,0,2011,9405
250,0,2012,10248
250,0,2013,26062
250,0,2014,19429
250,0,2015,17369
250,0,2016,17937
250,0,2017,18264
250,0,2018,16873
250,0,2019,12544
250,0,2020,10577
250,0,2021,12702
250,0,2022,14405
250,0,2023,15899
250,0,2024,22082
250,1,2010,806
250,1,2011,853
250,1,2012,974
250,1,2013,2589
250,1,2014,1992
250,1,2015,1750
